sample_id,condition,k_irrelevant,image_path,contact_sheet_path,gt_bbox,gt_crop_position,question,options_shuffled,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,num_evidence_crops,seed,inference_time_sec,error
direct_attributes/sa_34040,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_34040.jpg,outputs/contact_sheets/direct_attributes__sa_34040/gt_plus_1_irrelevant.jpg,"[655.0, 1207.0, 119.0, 55.0]",2,What is the color of the bus?,"[""The color of the bus is red."", ""The color of the bus is yellow."", ""The color of the bus is blue."", ""The color of the bus is white.""]",D,The color of the bus is white.,(D),D,The color of the bus is white.,True,2,42,1.0534,
direct_attributes/sa_34040,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_34040.jpg,outputs/contact_sheets/direct_attributes__sa_34040/gt_plus_4_irrelevant.jpg,"[655.0, 1207.0, 119.0, 55.0]",3,What is the color of the bus?,"[""The color of the bus is red."", ""The color of the bus is yellow."", ""The color of the bus is blue."", ""The color of the bus is white.""]",D,The color of the bus is white.,(D),D,The color of the bus is white.,True,5,42,1.2574,
direct_attributes/sa_34040,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_34040.jpg,outputs/contact_sheets/direct_attributes__sa_34040/gt_plus_8_irrelevant.jpg,"[655.0, 1207.0, 119.0, 55.0]",6,What is the color of the bus?,"[""The color of the bus is red."", ""The color of the bus is yellow."", ""The color of the bus is blue."", ""The color of the bus is white.""]",D,The color of the bus is white.,(D),D,The color of the bus is white.,True,9,42,1.2416,
direct_attributes/sa_3568,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_3568.jpg,outputs/contact_sheets/direct_attributes__sa_3568/original_only.jpg,"[1544.0, 969.0, 127.0, 84.0]",,What is the color of the cart?,"[""The color of the cart is black."", ""The color of the cart is red."", ""The color of the cart is green."", ""The color of the cart is white.""]",C,The color of the cart is green.,(C),C,The color of the cart is green.,True,0,42,0.8459,
direct_attributes/sa_3568,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_3568.jpg,outputs/contact_sheets/direct_attributes__sa_3568/gt_crop_only.jpg,"[1544.0, 969.0, 127.0, 84.0]",1,What is the color of the cart?,"[""The color of the cart is black."", ""The color of the cart is red."", ""The color of the cart is green."", ""The color of the cart is white.""]",C,The color of the cart is green.,(C),C,The color of the cart is green.,True,1,42,1.0502,
direct_attributes/sa_3568,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_3568.jpg,outputs/contact_sheets/direct_attributes__sa_3568/gt_plus_1_irrelevant.jpg,"[1544.0, 969.0, 127.0, 84.0]",2,What is the color of the cart?,"[""The color of the cart is black."", ""The color of the cart is red."", ""The color of the cart is green."", ""The color of the cart is white.""]",C,The color of the cart is green.,(C),C,The color of the cart is green.,True,2,42,1.0525,
direct_attributes/sa_3568,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_3568.jpg,outputs/contact_sheets/direct_attributes__sa_3568/gt_plus_4_irrelevant.jpg,"[1544.0, 969.0, 127.0, 84.0]",3,What is the color of the cart?,"[""The color of the cart is black."", ""The color of the cart is red."", ""The color of the cart is green."", ""The color of the cart is white.""]",C,The color of the cart is green.,(C),C,The color of the cart is green.,True,5,42,1.2451,
direct_attributes/sa_3568,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_3568.jpg,outputs/contact_sheets/direct_attributes__sa_3568/gt_plus_8_irrelevant.jpg,"[1544.0, 969.0, 127.0, 84.0]",2,What is the color of the cart?,"[""The color of the cart is black."", ""The color of the cart is red."", ""The color of the cart is green."", ""The color of the cart is white.""]",C,The color of the cart is green.,(C),C,The color of the cart is green.,True,9,42,1.2556,
direct_attributes/sa_35748,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_35748.jpg,outputs/contact_sheets/direct_attributes__sa_35748/original_only.jpg,"[1749.0, 895.0, 53.0, 49.0]",,What is the color of the scooter?,"[""The color of the scooter is green."", ""The color of the scooter is blue."", ""The color of the scooter is black."", ""The color of the scooter is orange.""]",D,The color of the scooter is orange.,(C),C,The color of the scooter is black.,False,0,42,0.8510,
direct_attributes/sa_35748,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_35748.jpg,outputs/contact_sheets/direct_attributes__sa_35748/gt_crop_only.jpg,"[1749.0, 895.0, 53.0, 49.0]",1,What is the color of the scooter?,"[""The color of the scooter is green."", ""The color of the scooter is blue."", ""The color of the scooter is black."", ""The color of the scooter is orange.""]",D,The color of the scooter is orange.,(D),D,The color of the scooter is orange.,True,1,42,1.0543,
direct_attributes/sa_35748,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_35748.jpg,outputs/contact_sheets/direct_attributes__sa_35748/gt_plus_1_irrelevant.jpg,"[1749.0, 895.0, 53.0, 49.0]",1,What is the color of the scooter?,"[""The color of the scooter is green."", ""The color of the scooter is blue."", ""The color of the scooter is black."", ""The color of the scooter is orange.""]",D,The color of the scooter is orange.,(D),D,The color of the scooter is orange.,True,2,42,1.0532,
direct_attributes/sa_35748,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_35748.jpg,outputs/contact_sheets/direct_attributes__sa_35748/gt_plus_4_irrelevant.jpg,"[1749.0, 895.0, 53.0, 49.0]",1,What is the color of the scooter?,"[""The color of the scooter is green."", ""The color of the scooter is blue."", ""The color of the scooter is black."", ""The color of the scooter is orange.""]",D,The color of the scooter is orange.,(D),D,The color of the scooter is orange.,True,5,42,1.2413,
direct_attributes/sa_35748,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_35748.jpg,outputs/contact_sheets/direct_attributes__sa_35748/gt_plus_8_irrelevant.jpg,"[1749.0, 895.0, 53.0, 49.0]",1,What is the color of the scooter?,"[""The color of the scooter is green."", ""The color of the scooter is blue."", ""The color of the scooter is black."", ""The color of the scooter is orange.""]",D,The color of the scooter is orange.,"The image does not contain a scooter,",A,The color of the scooter is green.,False,9,42,1.4076,
direct_attributes/sa_37675,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_37675.jpg,outputs/contact_sheets/direct_attributes__sa_37675/original_only.jpg,"[509.0, 419.0, 185.0, 165.0]",,What is the cartoon character on the clock.,"[""The cartoon character on the clock is Mickey Mouse."", ""The cartoon character on the clock is Donald Duck."", ""The cartoon character on the clock is SpongeBob."", ""The cartoon character on the clock is Bugs Bunny.""]",A,The cartoon character on the clock is Mickey Mouse.,(A),A,The cartoon character on the clock is Mickey Mouse.,True,0,42,0.8477,
direct_attributes/sa_37675,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_37675.jpg,outputs/contact_sheets/direct_attributes__sa_37675/gt_crop_only.jpg,"[509.0, 419.0, 185.0, 165.0]",1,What is the cartoon character on the clock.,"[""The cartoon character on the clock is Mickey Mouse."", ""The cartoon character on the clock is Donald Duck."", ""The cartoon character on the clock is SpongeBob."", ""The cartoon character on the clock is Bugs Bunny.""]",A,The cartoon character on the clock is Mickey Mouse.,(A),A,The cartoon character on the clock is Mickey Mouse.,True,1,42,1.0573,
direct_attributes/sa_37675,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_37675.jpg,outputs/contact_sheets/direct_attributes__sa_37675/gt_plus_1_irrelevant.jpg,"[509.0, 419.0, 185.0, 165.0]",2,What is the cartoon character on the clock.,"[""The cartoon character on the clock is Mickey Mouse."", ""The cartoon character on the clock is Donald Duck."", ""The cartoon character on the clock is SpongeBob."", ""The cartoon character on the clock is Bugs Bunny.""]",A,The cartoon character on the clock is Mickey Mouse.,(A),A,The cartoon character on the clock is Mickey Mouse.,True,2,42,1.0646,
direct_attributes/sa_37675,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_37675.jpg,outputs/contact_sheets/direct_attributes__sa_37675/gt_plus_4_irrelevant.jpg,"[509.0, 419.0, 185.0, 165.0]",5,What is the cartoon character on the clock.,"[""The cartoon character on the clock is Mickey Mouse."", ""The cartoon character on the clock is Donald Duck."", ""The cartoon character on the clock is SpongeBob."", ""The cartoon character on the clock is Bugs Bunny.""]",A,The cartoon character on the clock is Mickey Mouse.,(A),A,The cartoon character on the clock is Mickey Mouse.,True,5,42,1.2425,
direct_attributes/sa_37675,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_37675.jpg,outputs/contact_sheets/direct_attributes__sa_37675/gt_plus_8_irrelevant.jpg,"[509.0, 419.0, 185.0, 165.0]",1,What is the cartoon character on the clock.,"[""The cartoon character on the clock is Mickey Mouse."", ""The cartoon character on the clock is Donald Duck."", ""The cartoon character on the clock is SpongeBob."", ""The cartoon character on the clock is Bugs Bunny.""]",A,The cartoon character on the clock is Mickey Mouse.,(A),A,The cartoon character on the clock is Mickey Mouse.,True,9,42,1.2482,
direct_attributes/sa_38155,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38155.jpg,outputs/contact_sheets/direct_attributes__sa_38155/original_only.jpg,"[221.0, 737.0, 107.0, 40.0]",,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is white."", ""The color of the car is red."", ""The color of the car is black.""]",D,The color of the car is black.,B,B,The color of the car is white.,False,0,42,0.8150,
direct_attributes/sa_38155,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38155.jpg,outputs/contact_sheets/direct_attributes__sa_38155/gt_crop_only.jpg,"[221.0, 737.0, 107.0, 40.0]",1,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is white."", ""The color of the car is red."", ""The color of the car is black.""]",D,The color of the car is black.,D,D,The color of the car is black.,True,1,42,1.0202,
direct_attributes/sa_38155,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38155.jpg,outputs/contact_sheets/direct_attributes__sa_38155/gt_plus_1_irrelevant.jpg,"[221.0, 737.0, 107.0, 40.0]",1,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is white."", ""The color of the car is red."", ""The color of the car is black.""]",D,The color of the car is black.,D,D,The color of the car is black.,True,2,42,1.0217,
direct_attributes/sa_38155,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38155.jpg,outputs/contact_sheets/direct_attributes__sa_38155/gt_plus_4_irrelevant.jpg,"[221.0, 737.0, 107.0, 40.0]",3,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is white."", ""The color of the car is red."", ""The color of the car is black.""]",D,The color of the car is black.,(D),D,The color of the car is black.,True,5,42,1.2432,
direct_attributes/sa_38155,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38155.jpg,outputs/contact_sheets/direct_attributes__sa_38155/gt_plus_8_irrelevant.jpg,"[221.0, 737.0, 107.0, 40.0]",5,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is white."", ""The color of the car is red."", ""The color of the car is black.""]",D,The color of the car is black.,"The image does not contain any cars,",,,False,9,42,1.4075,
direct_attributes/sa_38195,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38195.jpg,outputs/contact_sheets/direct_attributes__sa_38195/original_only.jpg,"[1550.0, 1112.0, 44.0, 70.0]",,What is the color of the cyclist's bag?,"[""The color of the cyclist's bag is orange and black."", ""The color of the cyclist's bag is red and blue."", ""The color of the cyclist's bag is blue and gray."", ""The color of the cyclist's bag is white and red.""]",A,The color of the cyclist's bag is orange and black.,A,A,The color of the cyclist's bag is orange and black.,True,0,42,0.8146,
direct_attributes/sa_38195,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38195.jpg,outputs/contact_sheets/direct_attributes__sa_38195/gt_crop_only.jpg,"[1550.0, 1112.0, 44.0, 70.0]",1,What is the color of the cyclist's bag?,"[""The color of the cyclist's bag is orange and black."", ""The color of the cyclist's bag is red and blue."", ""The color of the cyclist's bag is blue and gray."", ""The color of the cyclist's bag is white and red.""]",A,The color of the cyclist's bag is orange and black.,A,A,The color of the cyclist's bag is orange and black.,True,1,42,1.0188,
direct_attributes/sa_38195,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38195.jpg,outputs/contact_sheets/direct_attributes__sa_38195/gt_plus_1_irrelevant.jpg,"[1550.0, 1112.0, 44.0, 70.0]",2,What is the color of the cyclist's bag?,"[""The color of the cyclist's bag is orange and black."", ""The color of the cyclist's bag is red and blue."", ""The color of the cyclist's bag is blue and gray."", ""The color of the cyclist's bag is white and red.""]",A,The color of the cyclist's bag is orange and black.,A,A,The color of the cyclist's bag is orange and black.,True,2,42,1.0210,
direct_attributes/sa_38195,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38195.jpg,outputs/contact_sheets/direct_attributes__sa_38195/gt_plus_4_irrelevant.jpg,"[1550.0, 1112.0, 44.0, 70.0]",5,What is the color of the cyclist's bag?,"[""The color of the cyclist's bag is orange and black."", ""The color of the cyclist's bag is red and blue."", ""The color of the cyclist's bag is blue and gray."", ""The color of the cyclist's bag is white and red.""]",A,The color of the cyclist's bag is orange and black.,C,C,The color of the cyclist's bag is blue and gray.,False,5,42,1.2143,
direct_attributes/sa_38195,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38195.jpg,outputs/contact_sheets/direct_attributes__sa_38195/gt_plus_8_irrelevant.jpg,"[1550.0, 1112.0, 44.0, 70.0]",4,What is the color of the cyclist's bag?,"[""The color of the cyclist's bag is orange and black."", ""The color of the cyclist's bag is red and blue."", ""The color of the cyclist's bag is blue and gray."", ""The color of the cyclist's bag is white and red.""]",A,The color of the cyclist's bag is orange and black.,A,A,The color of the cyclist's bag is orange and black.,True,9,42,1.2131,
direct_attributes/sa_38610,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38610.jpg,outputs/contact_sheets/direct_attributes__sa_38610/original_only.jpg,"[1223.0, 643.0, 29.0, 18.0]",,What is the color of the dog?,"[""The color of the dog is brown."", ""The color of the dog is black."", ""The color of the dog is gray."", ""The color of the dog is white.""]",B,The color of the dog is black.,B,B,The color of the dog is black.,True,0,42,0.8126,
direct_attributes/sa_38610,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38610.jpg,outputs/contact_sheets/direct_attributes__sa_38610/gt_crop_only.jpg,"[1223.0, 643.0, 29.0, 18.0]",1,What is the color of the dog?,"[""The color of the dog is brown."", ""The color of the dog is black."", ""The color of the dog is gray."", ""The color of the dog is white.""]",B,The color of the dog is black.,B,B,The color of the dog is black.,True,1,42,1.0295,
direct_attributes/sa_38610,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38610.jpg,outputs/contact_sheets/direct_attributes__sa_38610/gt_plus_1_irrelevant.jpg,"[1223.0, 643.0, 29.0, 18.0]",1,What is the color of the dog?,"[""The color of the dog is brown."", ""The color of the dog is black."", ""The color of the dog is gray."", ""The color of the dog is white.""]",B,The color of the dog is black.,B,B,The color of the dog is black.,True,2,42,1.0249,
direct_attributes/sa_38610,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38610.jpg,outputs/contact_sheets/direct_attributes__sa_38610/gt_plus_4_irrelevant.jpg,"[1223.0, 643.0, 29.0, 18.0]",2,What is the color of the dog?,"[""The color of the dog is brown."", ""The color of the dog is black."", ""The color of the dog is gray."", ""The color of the dog is white.""]",B,The color of the dog is black.,B,B,The color of the dog is black.,True,5,42,1.2085,
direct_attributes/sa_38610,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38610.jpg,outputs/contact_sheets/direct_attributes__sa_38610/gt_plus_8_irrelevant.jpg,"[1223.0, 643.0, 29.0, 18.0]",2,What is the color of the dog?,"[""The color of the dog is brown."", ""The color of the dog is black."", ""The color of the dog is gray."", ""The color of the dog is white.""]",B,The color of the dog is black.,B,B,The color of the dog is black.,True,9,42,1.2096,
direct_attributes/sa_38669,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38669.jpg,outputs/contact_sheets/direct_attributes__sa_38669/original_only.jpg,"[3225.0, 925.0, 36.0, 84.0]",,What is the color of the woman's handbag?,"[""The color of the woman's handbag is red."", ""The color of the woman's handbag is black."", ""The color of the woman's handbag is white."", ""The color of the woman's handbag is brown.""]",D,The color of the woman's handbag is brown.,(B),B,The color of the woman's handbag is black.,False,0,42,0.8465,
direct_attributes/sa_38669,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38669.jpg,outputs/contact_sheets/direct_attributes__sa_38669/gt_crop_only.jpg,"[3225.0, 925.0, 36.0, 84.0]",1,What is the color of the woman's handbag?,"[""The color of the woman's handbag is red."", ""The color of the woman's handbag is black."", ""The color of the woman's handbag is white."", ""The color of the woman's handbag is brown.""]",D,The color of the woman's handbag is brown.,D,D,The color of the woman's handbag is brown.,True,1,42,1.0222,
direct_attributes/sa_38669,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38669.jpg,outputs/contact_sheets/direct_attributes__sa_38669/gt_plus_1_irrelevant.jpg,"[3225.0, 925.0, 36.0, 84.0]",1,What is the color of the woman's handbag?,"[""The color of the woman's handbag is red."", ""The color of the woman's handbag is black."", ""The color of the woman's handbag is white."", ""The color of the woman's handbag is brown.""]",D,The color of the woman's handbag is brown.,D,D,The color of the woman's handbag is brown.,True,2,42,1.0214,
direct_attributes/sa_38669,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38669.jpg,outputs/contact_sheets/direct_attributes__sa_38669/gt_plus_4_irrelevant.jpg,"[3225.0, 925.0, 36.0, 84.0]",3,What is the color of the woman's handbag?,"[""The color of the woman's handbag is red."", ""The color of the woman's handbag is black."", ""The color of the woman's handbag is white."", ""The color of the woman's handbag is brown.""]",D,The color of the woman's handbag is brown.,D,D,The color of the woman's handbag is brown.,True,5,42,1.2125,
direct_attributes/sa_38669,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_38669.jpg,outputs/contact_sheets/direct_attributes__sa_38669/gt_plus_8_irrelevant.jpg,"[3225.0, 925.0, 36.0, 84.0]",5,What is the color of the woman's handbag?,"[""The color of the woman's handbag is red."", ""The color of the woman's handbag is black."", ""The color of the woman's handbag is white."", ""The color of the woman's handbag is brown.""]",D,The color of the woman's handbag is brown.,D,D,The color of the woman's handbag is brown.,True,9,42,1.2186,
direct_attributes/sa_39518,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39518.jpg,outputs/contact_sheets/direct_attributes__sa_39518/original_only.jpg,"[1424.0, 740.0, 58.0, 37.0]",,What is the color of the tissue box?,"[""The color of the tissue box is gray."", ""The color of the tissue box is blue."", ""The color of the tissue box is white."", ""The color of the tissue box is black.""]",B,The color of the tissue box is blue.,A,A,The color of the tissue box is gray.,False,0,42,0.8153,
direct_attributes/sa_39518,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39518.jpg,outputs/contact_sheets/direct_attributes__sa_39518/gt_crop_only.jpg,"[1424.0, 740.0, 58.0, 37.0]",1,What is the color of the tissue box?,"[""The color of the tissue box is gray."", ""The color of the tissue box is blue."", ""The color of the tissue box is white."", ""The color of the tissue box is black.""]",B,The color of the tissue box is blue.,The image provided does not contain any tissue,,,False,1,42,1.2177,
direct_attributes/sa_39518,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39518.jpg,outputs/contact_sheets/direct_attributes__sa_39518/gt_plus_1_irrelevant.jpg,"[1424.0, 740.0, 58.0, 37.0]",2,What is the color of the tissue box?,"[""The color of the tissue box is gray."", ""The color of the tissue box is blue."", ""The color of the tissue box is white."", ""The color of the tissue box is black.""]",B,The color of the tissue box is blue.,D,D,The color of the tissue box is black.,False,2,42,1.0183,
direct_attributes/sa_39518,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39518.jpg,outputs/contact_sheets/direct_attributes__sa_39518/gt_plus_4_irrelevant.jpg,"[1424.0, 740.0, 58.0, 37.0]",5,What is the color of the tissue box?,"[""The color of the tissue box is gray."", ""The color of the tissue box is blue."", ""The color of the tissue box is white."", ""The color of the tissue box is black.""]",B,The color of the tissue box is blue.,D,D,The color of the tissue box is black.,False,5,42,1.2107,
direct_attributes/sa_39518,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39518.jpg,outputs/contact_sheets/direct_attributes__sa_39518/gt_plus_8_irrelevant.jpg,"[1424.0, 740.0, 58.0, 37.0]",8,What is the color of the tissue box?,"[""The color of the tissue box is gray."", ""The color of the tissue box is blue."", ""The color of the tissue box is white."", ""The color of the tissue box is black.""]",B,The color of the tissue box is blue.,The image provided does not contain any tissue,,,False,9,42,1.4149,
direct_attributes/sa_39678,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39678.jpg,outputs/contact_sheets/direct_attributes__sa_39678/original_only.jpg,"[668.0, 822.0, 19.0, 19.0]",,What is the color of the helmet?,"[""The color of the helmet is green."", ""The color of the helmet is blue."", ""The color of the helmet is white."", ""The color of the helmet is red.""]",A,The color of the helmet is green.,D,D,The color of the helmet is red.,False,0,42,0.8109,
direct_attributes/sa_39678,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39678.jpg,outputs/contact_sheets/direct_attributes__sa_39678/gt_crop_only.jpg,"[668.0, 822.0, 19.0, 19.0]",1,What is the color of the helmet?,"[""The color of the helmet is green."", ""The color of the helmet is blue."", ""The color of the helmet is white."", ""The color of the helmet is red.""]",A,The color of the helmet is green.,A,A,The color of the helmet is green.,True,1,42,1.0307,
direct_attributes/sa_39678,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39678.jpg,outputs/contact_sheets/direct_attributes__sa_39678/gt_plus_1_irrelevant.jpg,"[668.0, 822.0, 19.0, 19.0]",2,What is the color of the helmet?,"[""The color of the helmet is green."", ""The color of the helmet is blue."", ""The color of the helmet is white."", ""The color of the helmet is red.""]",A,The color of the helmet is green.,D,D,The color of the helmet is red.,False,2,42,1.0232,
direct_attributes/sa_39678,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39678.jpg,outputs/contact_sheets/direct_attributes__sa_39678/gt_plus_4_irrelevant.jpg,"[668.0, 822.0, 19.0, 19.0]",1,What is the color of the helmet?,"[""The color of the helmet is green."", ""The color of the helmet is blue."", ""The color of the helmet is white."", ""The color of the helmet is red.""]",A,The color of the helmet is green.,The image provided does not contain any helmets,,,False,5,42,1.4034,
direct_attributes/sa_39678,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_39678.jpg,outputs/contact_sheets/direct_attributes__sa_39678/gt_plus_8_irrelevant.jpg,"[668.0, 822.0, 19.0, 19.0]",9,What is the color of the helmet?,"[""The color of the helmet is green."", ""The color of the helmet is blue."", ""The color of the helmet is white."", ""The color of the helmet is red.""]",A,The color of the helmet is green.,The image provided does not contain any helmets,,,False,9,42,1.4068,
direct_attributes/sa_4020,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_4020.jpg,outputs/contact_sheets/direct_attributes__sa_4020/original_only.jpg,"[1315.0, 1216.0, 115.0, 68.0]",,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is blue."", ""The color of the car is black."", ""The color of the car is red.""]",A,The color of the car is silver.,A,A,The color of the car is silver.,True,0,42,0.8179,
direct_attributes/sa_4020,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_4020.jpg,outputs/contact_sheets/direct_attributes__sa_4020/gt_crop_only.jpg,"[1315.0, 1216.0, 115.0, 68.0]",1,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is blue."", ""The color of the car is black."", ""The color of the car is red.""]",A,The color of the car is silver.,(A),A,The color of the car is silver.,True,1,42,1.0554,
direct_attributes/sa_4020,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_4020.jpg,outputs/contact_sheets/direct_attributes__sa_4020/gt_plus_1_irrelevant.jpg,"[1315.0, 1216.0, 115.0, 68.0]",2,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is blue."", ""The color of the car is black."", ""The color of the car is red.""]",A,The color of the car is silver.,(A),A,The color of the car is silver.,True,2,42,1.0680,
direct_attributes/sa_4020,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_4020.jpg,outputs/contact_sheets/direct_attributes__sa_4020/gt_plus_4_irrelevant.jpg,"[1315.0, 1216.0, 115.0, 68.0]",1,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is blue."", ""The color of the car is black."", ""The color of the car is red.""]",A,The color of the car is silver.,(A),A,The color of the car is silver.,True,5,42,1.2417,
direct_attributes/sa_4020,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_4020.jpg,outputs/contact_sheets/direct_attributes__sa_4020/gt_plus_8_irrelevant.jpg,"[1315.0, 1216.0, 115.0, 68.0]",8,What is the color of the car?,"[""The color of the car is silver."", ""The color of the car is blue."", ""The color of the car is black."", ""The color of the car is red.""]",A,The color of the car is silver.,A,A,The color of the car is silver.,True,9,42,1.2102,
direct_attributes/sa_40973,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_40973.jpg,outputs/contact_sheets/direct_attributes__sa_40973/original_only.jpg,"[1825.0, 685.0, 31.0, 27.0]",,What is the color of the woman's scarf?,"[""The color of the woman's scarf is green."", ""The color of the woman's scarf is yellow."", ""The color of the woman's scarf is red."", ""The color of the woman's scarf is white.""]",C,The color of the woman's scarf is red.,(C),C,The color of the woman's scarf is red.,True,0,42,0.8480,
